id,x,y,z,yaw,pitch,roll
73,-295.636,235.493,-12.7892,2.45498,-0.00460074,0.0486809
74,-295.771,235.602,-12.7892,2.45572,-0.00490306,0.0490141
75,-295.899,235.704,-12.7954,2.45572,-0.00517854,0.0497275
76,-296.022,235.812,-12.7991,2.45508,-0.00508187,0.0494162
77,-296.163,235.926,-12.7947,2.45448,-0.00440401,0.0479605
78,-296.307,236.05,-12.7852,2.45474,-0.00465552,0.0452735
79,-296.457,236.184,-12.7905,2.45705,-0.00455175,0.0442646
80,-296.604,236.307,-12.7987,2.45645,-0.00292165,0.0441981
81,-296.75,236.436,-12.7992,2.45616,-0.00118748,0.0439115
82,-296.883,236.551,-12.7911,2.45667,-0.000518928,0.0450658
83,-297.014,236.668,-12.7884,2.45638,-0.000803069,0.0455037
84,-297.145,236.79,-12.7876,2.45571,-0.000728185,0.0448573
85,-297.293,236.921,-12.7954,2.45533,-0.000234171,0.0443346
86,-297.43,237.039,-12.798,2.4549,0.00117496,0.0443284
87,-297.57,237.159,-12.7928,2.45469,0.00111214,0.0439145
88,-297.717,237.294,-12.7938,2.45543,-0.000431065,0.0438439
89,-297.853,237.415,-12.8021,2.45632,-0.00100201,0.0447563
90,-298.006,237.55,-12.798,2.45606,-0.00120153,0.0442801
91,-298.151,237.677,-12.8061,2.45612,-0.00204,0.0439266
92,-298.299,237.806,-12.8093,2.45659,-0.00218505,0.043556
93,-298.438,237.921,-12.8143,2.45717,-0.00245009,0.0434193
94,-298.587,238.052,-12.8171,2.45675,-0.00264209,0.0421371
95,-298.737,238.194,-12.8155,2.45612,-0.00395218,0.0409628
96,-298.884,238.331,-12.8111,2.45667,-0.00546879,0.0396561
97,-299.037,238.457,-12.8114,2.45746,-0.00727637,0.0387076
98,-299.187,238.581,-12.8135,2.45872,-0.00875806,0.0376113
99,-299.332,238.706,-12.8247,2.45957,-0.00888336,0.0365764
100,-299.487,238.828,-12.8359,2.45956,-0.00711526,0.0357008
101,-299.634,238.961,-12.8441,2.46026,-0.0062793,0.0356772
102,-299.777,239.084,-12.8499,2.46051,-0.00533312,0.0381023
103,-299.927,239.204,-12.8426,2.46062,-0.00484,0.0402075
104,-300.067,239.317,-12.8358,2.46147,-0.00511439,0.0382241
105,-300.231,239.461,-12.8411,2.46197,-0.00572049,0.0357129
106,-300.379,239.6,-12.8482,2.46238,-0.00511736,0.0336206
107,-300.528,239.733,-12.8499,2.46263,-0.00420549,0.0326032
108,-300.677,239.855,-12.8508,2.46347,-0.00370366,0.0317667
109,-300.829,239.983,-12.8498,2.46441,-0.00386485,0.0304898
110,-300.986,240.11,-12.8552,2.46474,-0.0041649,0.0297779
111,-301.139,240.247,-12.8548,2.46486,-0.00426277,0.0290575
112,-301.295,240.375,-12.8558,2.46473,-0.00369444,0.0279726
113,-301.455,240.503,-12.8602,2.4651,-0.00243751,0.0260065
114,-301.615,240.658,-12.8545,2.46758,-0.00264928,0.0222898
115,-301.774,240.781,-12.8555,2.46935,-0.00504107,0.0218743
116,-301.937,240.917,-12.8546,2.47152,-0.00593659,0.0194605
117,-302.101,241.043,-12.861,2.47434,-0.00610006,0.0183768
118,-302.266,241.169,-12.8624,2.47614,-0.00564808,0.0190289
119,-302.43,241.289,-12.8646,2.47905,-0.00500296,0.0183794
120,-302.602,241.424,-12.8708,2.48138,-0.00476535,0.0183922
121,-302.763,241.561,-12.8704,2.48328,-0.00443721,0.0181774
122,-302.932,241.698,-12.8693,2.48506,-0.0048678,0.0177515
123,-303.121,241.803,-12.8687,2.48832,-0.00466139,0.0176739
124,-303.27,241.95,-12.8716,2.49073,-0.00453262,0.0159518
125,-303.454,242.051,-12.8691,2.49469,-0.00460345,0.0152596
126,-303.634,242.171,-12.8689,2.49779,-0.00483907,0.0144193
127,-303.777,242.316,-12.8777,2.49985,-0.00500432,0.0132554
128,-303.951,242.439,-12.8799,2.50414,-0.00447632,0.0123739
129,-304.122,242.563,-12.879,2.50965,-0.00447438,0.0108463
130,-304.298,242.678,-12.8797,2.51404,-0.00434279,0.0107931
131,-304.472,242.795,-12.8859,2.51876,-0.00474415,0.0124945
132,-304.654,242.909,-12.8842,2.52523,-0.00710174,0.0150992
133,-304.838,243.023,-12.8727,2.53338,-0.00904476,0.01623
134,-305.062,243.089,-12.8617,2.54344,-0.0103052,0.0154209
135,-305.204,243.224,-12.8666,2.55337,-0.0117928,0.010482
136,-305.397,243.307,-12.874,2.56438,-0.0121911,0.00831266
137,-305.598,243.398,-12.8802,2.57599,-0.0118675,0.00787051
138,-305.795,243.483,-12.8844,2.58759,-0.0119561,0.00800571
139,-305.994,243.566,-12.8824,2.59955,-0.0121053,0.00773295
140,-306.194,243.635,-12.8838,2.61221,-0.0123257,0.00759716
141,-306.394,243.708,-12.8831,2.62511,-0.0130201,0.00725436
142,-306.596,243.777,-12.8803,2.63789,-0.0133507,0.00632256
143,-306.79,243.854,-12.8833,2.65221,-0.013265,0.00332197
144,-307,243.928,-12.8859,2.66802,-0.014804,0.00197913
145,-307.203,243.983,-12.8888,2.68259,-0.0147018,0.00364836
146,-307.409,244.035,-12.8882,2.69761,-0.0135967,0.00487483
147,-307.619,244.078,-12.8933,2.71353,-0.0136644,0.00661303
148,-307.834,244.121,-12.8877,2.73109,-0.0135597,0.00796865
149,-308.046,244.155,-12.8821,2.74922,-0.0124573,0.00722841
150,-308.264,244.192,-12.8828,2.76881,-0.011488,0.00551201
151,-308.491,244.221,-12.8873,2.78971,-0.0112401,0.00436973
152,-308.717,244.239,-12.885,2.81064,-0.0111734,0.00308431
153,-308.938,244.251,-12.8866,2.8318,-0.0113408,0.00254834
154,-309.163,244.259,-12.8883,2.85462,-0.010652,0.00303169
155,-309.399,244.253,-12.8881,2.8782,-0.00969989,0.00400586
156,-309.632,244.241,-12.8863,2.90163,-0.00840967,0.00312631
157,-309.868,244.236,-12.8844,2.92535,-0.00696192,0.000990788
158,-310.109,244.203,-12.8825,2.94929,-0.00654689,-0.000684431
159,-310.331,244.175,-12.8848,2.97461,-0.00626163,-0.00102525
160,-310.573,244.125,-12.8849,2.99953,-0.00596306,-0.0010649
161,-310.795,244.079,-12.8914,3.02483,-0.00555431,-7.29082e-05
162,-311.022,244.027,-12.8944,3.04966,-0.00552492,0.00106597
163,-311.263,243.968,-12.893,3.07509,-0.00534262,0.00224393
164,-311.494,243.902,-12.8928,3.10146,-0.00556996,0.00369795
165,-311.729,243.829,-12.8906,3.128,-0.00552155,0.00388312
166,-311.967,243.756,-12.8933,-3.12864,-0.00516369,0.00463391
167,-312.206,243.675,-12.8966,-3.10209,-0.00365225,0.00444487
168,-312.427,243.584,-12.9001,-3.07529,-0.00294973,0.00439132
169,-312.664,243.486,-12.9015,-3.04803,-0.00338067,0.00515773
170,-312.909,243.388,-12.9037,-3.01999,-0.00463524,0.00551388
171,-313.148,243.269,-12.9123,-2.99206,-0.00387296,0.0070789
172,-313.386,243.145,-12.9157,-2.96369,-0.00296357,0.00890674
173,-313.615,243.02,-12.916,-2.93571,-0.000470759,0.00989324
174,-313.846,242.889,-12.9194,-2.9077,0.00135812,0.0100861
175,-314.085,242.749,-12.9325,-2.87803,0.00180844,0.0111077
176,-314.326,242.588,-12.9452,-2.84867,-4.23637e-05,0.0128558
177,-314.57,242.435,-12.9479,-2.82171,-0.00213778,0.0122324
178,-314.796,242.27,-12.9507,-2.7924,-0.00341582,0.00985568
179,-315.047,242.104,-12.9571,-2.76357,-0.00586807,0.00954098
180,-315.288,241.898,-12.958,-2.73475,-0.005018,0.0132841
181,-315.54,241.699,-12.9577,-2.70639,-0.00428275,0.0154756
182,-315.788,241.488,-12.9605,-2.6779,-0.00304755,0.0165584
183,-316.033,241.278,-12.9543,-2.65147,-0.00175689,0.0159253
184,-316.267,241.069,-12.9629,-2.62417,0.00087752,0.0149744
185,-316.538,240.84,-12.9648,-2.59918,0.0011704,0.0120354
186,-316.789,240.618,-12.9573,-2.57612,0.00230229,0.00850305
187,-317.024,240.395,-12.9695,-2.55563,0.00422665,0.00383526
188,-317.278,240.175,-12.9899,-2.53599,0.00589032,0.0007701
189,-317.516,239.944,-13.0048,-2.51727,0.00608074,0.00225342
190,-317.747,239.702,-13.0052,-2.49996,0.00452142,0.00614743
191,-317.985,239.461,-13.0143,-2.48399,0.00189304,0.00898816
192,-318.216,239.246,-13.0065,-2.46728,0.000225459,0.00971474
193,-318.431,238.986,-13.0087,-2.44901,-0.000434791,0.0119826
194,-318.636,238.733,-13.013,-2.43268,0.000751595,0.0126656
195,-318.87,238.505,-13.0068,-2.41681,-0.000317075,0.0118272
196,-319.088,238.256,-13.0183,-2.40029,-0.00142833,0.010981
197,-319.327,237.992,-13.0179,-2.38491,-0.00357612,0.0100796
198,-319.548,237.72,-13.0353,-2.37025,-0.00449739,0.00996073
199,-319.79,237.431,-13.0482,-2.3553,-0.00874401,0.010661
200,-320.039,237.154,-13.0468,-2.34352,-0.0132092,0.0112083
201,-320.275,236.855,-13.0476,-2.33198,-0.0189834,0.0108841
